timestamp ms,type,amount,price
1627948981610000,1,134.36103000,1.0000
1627950616529000,1,25000.01165000,1.0000
1627950667905000,1,950.00000000,1.0000
1627952895588000,1,235.00000000,1.0000
1627953162537000,1,130.00000000,1.0000
1627958324581000,1,286.93008000,1.0000
1627958324613000,1,406.99298000,1.0000
1627959130390000,1,2978.89471000,1.0000
1627959133414000,1,3246.34172000,1.0000
1627959133889000,1,902.19846000,1.0000
1627959133954000,1,2344.55165000,1.0000
1627959138453000,1,3600.18816000,1.0000
1627959138654000,1,273.68361000,1.0000
1627959154079000,1,1197.52654000,1.0000
1627959154119000,1,304.11251000,1.0000
1627959154196000,1,1549.74123000,1.0000
1627959386760000,1,1500.67329000,1.0000
1627959388942000,1,1746.07682000,1.0000
1627959389175000,1,1500.67329000,1.0000
1627959389439000,1,4192.24712000,1.0000
1627959568378000,1,1746.07680000,1.0000
1627959568669000,1,1318.48994000,1.0000
1627959572461000,1,1746.07680000,1.0000
1627959572747000,1,827.64826000,1.0000
1627959575740000,1,1746.09419000,1.0000
1627959576038000,1,1750.86034000,1.0000
1627959576321000,1,1007.38273000,1.0000
1627959581272000,1,1746.09419000,1.0000
1627959581544000,1,1750.86035000,1.0000
1627959581728000,1,703.11710000,1.0000
1627959587587000,1,1746.11467000,1.0000
1627959587857000,1,253.14823000,1.0000
1627960524307000,0,249.98249000,1.0000
1627960854192000,0,600.00000000,1.0000
1627960854292000,1,600.00000000,1.0000
1627962020499000,1,462.89506000,1.0000
1627962020696000,1,526.72999000,1.0000
1627962020752000,1,63.94887000,1.0000
1627962442663000,1,1868.28298000,1.0000
1627962442744000,1,1028.00860000,1.0000
1627962442805000,1,628.31374000,1.0000
1627962442969000,1,1868.19511000,1.0000
1627962443122000,1,1868.19511000,1.0000
1627962443285000,1,302.38390000,1.0000
1627962443425000,1,1868.19512000,1.0000
1627962443581000,1,1868.19512000,1.0000
1627962443713000,1,627.18526000,1.0000
1627962443892000,1,1185.66487000,1.0000
1627962444023000,1,1868.93589000,1.0000
1627962444299000,1,2753.48621000,1.0000
1627962458540000,1,1868.57005000,1.0000
1627962460526000,1,1868.57006000,1.0000
1627962462543000,1,1868.57006000,1.0000
1627962462702000,1,628.00688000,1.0000
1627962464526000,1,1868.57004000,1.0000
1627962464640000,1,628.00691000,1.0000
1627962470803000,1,627.82000000,1.0000
1627962476209000,1,1868.57004000,1.0000
1627962476331000,1,628.05123000,1.0000
1627962477550000,1,1868.57004000,1.0000
1627962496613000,1,316.29000000,1.0000
1627962496615000,1,1702.67000000,1.0000
1627962499078000,1,950.35000000,1.0000
1627962499648000,1,1031.43000000,1.0000
1627962499708000,1,531.10378000,1.0000
1627962499782000,1,1442.81622000,1.0000
1627962885954000,1,111.25938000,1.0000
1627962888276000,1,205.08000000,1.0000
1627962891434000,1,1768.85998000,1.0000
1627962891592000,1,464.89439000,1.0000
1627962891671000,1,263.07563000,1.0000
1627963424423000,1,944.04000000,1.0000
1627963525563000,0,249.95499000,1.0000
1627963525727000,1,250.09875000,1.0000
1627963525863000,1,249.95499000,1.0000
1627963645824000,1,249.31000000,1.0000
1627963645948000,1,250.09875000,1.0000
1627963729331000,1,366.67139000,1.0000
1627963765641000,0,249.95249000,1.0000
1627963765892000,1,180.23048000,1.0000
1627963885694000,0,249.94249000,1.0001
1627964005767000,0,249.67499000,1.0000
1627964045144000,0,600.00000000,1.0000
1627964045144000,0,3191.46700000,1.0000
1627964045144000,0,420.00001000,1.0002
1627964045144000,0,2808.49100000,1.0002
1627964045144000,0,3287.21100000,1.0004
1627964045144000,0,52.91890000,1.0004
1627964045144000,0,1186.80181000,1.0009
1627964045144000,0,3046.12445000,1.0009
1627964045144000,0,448.47074000,1.0010
1627964045144000,0,821.61178000,1.0010
1627964045144000,0,10000.00000000,1.0010
1627964045144000,0,7710.51334000,1.0022
1627964045144000,0,2965.19183000,1.0022
1627964045144000,0,50.90494000,1.0022
1627964045144000,0,51.50030000,1.0025
1627964045144000,0,677.00968000,1.0025
1627964045144000,0,932.00000000,1.0027
1627964045144000,0,5000.00000000,1.0029
1627964045144000,0,5750.34303000,1.0030
1627964045144000,0,50649.09487000,1.0030
1627964245884000,0,249.66251000,1.0001
1627964366010000,0,241.16800000,1.0001
1627964486157000,0,249.97250000,1.0001
1627964606249000,0,249.97750000,1.0001
1627964726414000,0,170.53279000,1.0001
1627964983973000,1,249.98000000,1.0000
1627964983973000,1,0.02000000,1.0000
1627965427709000,1,448.45074000,1.0000
1627965427709000,1,4551.54926000,1.0000
1627967607632000,0,29.98171000,1.0001
1627969993125000,1,712.22000000,1.0000
1627971406296000,0,600.00000000,1.0000
1627971406296000,0,1986.26900000,1.0000
1627971406296000,0,2623.83700000,1.0002
1627971406296000,0,2599.31500000,1.0004
1627971406296000,0,1186.84191000,1.0009
1627971406296000,0,2967.10478000,1.0010
1627971406296000,0,10000.00000000,1.0010
1627971406296000,0,2054.08985000,1.0025
1627972519298000,0,1998.27200000,1.0001
1627972519298000,0,484.99800000,1.0001
1627973418692000,0,631.85500000,1.0001
1627973418692000,0,600.00000000,1.0001
1627973418692000,0,596.75200000,1.0002
1627973418692000,0,631.85500000,1.0004
1627973765594000,1,821.00000000,1.0000
1627973765594000,1,6241.50000000,1.0000
1627973976600000,0,168.43283000,1.0000
1627974096808000,1,181.74396000,1.0000
1627974406474000,1,4987.53100000,1.0000
1627974547443000,1,4987.53100000,1.0000
1627975306121000,1,4987.53134000,1.0000
1627975447292000,1,4987.53134000,1.0000
1627975924499000,0,599.99999000,1.0000
